OID_,OID1,rgi_id,area_km2,termlon,termlat,lake_term,image_id,image_date
459,,RGI2000-v7.0-G-15-13202,0.454802162641000,96.982537134099999,29.373837091500000,3,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
460,,RGI2000-v7.0-G-15-13203,2.074455663530000,97.012657169700006,29.390985651600001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
461,,RGI2000-v7.0-G-15-13204,0.792149490561000,97.015593850200005,29.386122958200001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
462,,RGI2000-v7.0-G-15-13205,0.062782751338900,97.015272741800004,29.381628081500001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
463,,RGI2000-v7.0-G-15-13206,0.110301133891000,97.017612940899994,29.381001565100000,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
464,,RGI2000-v7.0-G-15-13207,0.233323540052000,97.029314270399993,29.383203845600001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
465,,RGI2000-v7.0-G-15-13208,0.093675577037000,97.038247283199993,29.378454850200001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
466,,RGI2000-v7.0-G-15-13209,3.157797659770000,97.025783647400004,29.368857886499999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
467,,RGI2000-v7.0-G-15-13210,0.075757653469100,97.066300852699996,29.402094585400000,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
468,,RGI2000-v7.0-G-15-13211,0.045579861468900,97.065155507800000,29.408723151000000,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
469,,RGI2000-v7.0-G-15-13212,0.101741948216000,97.068807276300006,29.413170603400001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
470,,RGI2000-v7.0-G-15-13213,0.316676376156000,97.062430829700006,29.421656238899999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
471,,RGI2000-v7.0-G-15-13214,0.664388942977000,97.077101718300000,29.419299216300001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
472,,RGI2000-v7.0-G-15-13215,0.288212697066000,97.081801309100001,29.418810651899999,3,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
473,,RGI2000-v7.0-G-15-13216,0.538279979676000,97.082749101600001,29.418600688500000,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
474,,RGI2000-v7.0-G-15-13217,0.424364632216000,97.087171242500006,29.399642809300001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
475,,RGI2000-v7.0-G-15-13218,0.092719070889400,97.080482573699996,29.395737500900001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
476,,RGI2000-v7.0-G-15-13219,0.167205631957000,97.087788771000007,29.394343926499999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
477,,RGI2000-v7.0-G-15-13220,0.034166647433800,97.079311912799994,29.388603017499999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
478,,RGI2000-v7.0-G-15-13221,0.056724436178300,97.081857755700000,29.382448833800002,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
479,,RGI2000-v7.0-G-15-13222,0.076022271596600,97.084637715100001,29.378995477400000,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
480,,RGI2000-v7.0-G-15-13223,0.085519117470900,97.101093057400007,29.376508870799999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
481,,RGI2000-v7.0-G-15-13224,0.536371458519000,97.114371186499994,29.367753707399999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
482,,RGI2000-v7.0-G-15-13225,0.213837950350000,97.115860080800005,29.376100000899999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
483,,RGI2000-v7.0-G-15-13226,0.102504929555000,97.110225116600006,29.377944902500001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
484,,RGI2000-v7.0-G-15-13227,0.013474926785800,97.111313670700000,29.364495381499999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
485,,RGI2000-v7.0-G-15-13228,0.509236180751000,97.112736408399996,29.355663447400001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
486,,RGI2000-v7.0-G-15-13229,0.023702704520800,97.105571218500003,29.359628754999999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
487,,RGI2000-v7.0-G-15-13230,0.028799853130500,97.110064565599998,29.348939451100001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
488,,RGI2000-v7.0-G-15-13231,0.126341211920000,97.150201002200006,29.354723737600001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
489,,RGI2000-v7.0-G-15-13232,0.023217290853600,97.155380251099999,29.360372536800000,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
490,,RGI2000-v7.0-G-15-13233,0.878980193257000,97.150308317400004,29.369330775000002,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
491,,RGI2000-v7.0-G-15-13234,0.091952863923900,97.160794560499994,29.352084442399999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
492,,RGI2000-v7.0-G-15-13235,0.048661022833500,97.166960746100003,29.355302543899999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
493,,RGI2000-v7.0-G-15-13236,3.617924540980000,97.187062315000006,29.353004178199999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
494,,RGI2000-v7.0-G-15-13237,0.040862298175800,97.182684755400004,29.359861079900000,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
495,,RGI2000-v7.0-G-15-13238,0.241300716824000,97.184897856800006,29.360177119199999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
496,,RGI2000-v7.0-G-15-13239,0.720732188839000,97.196014540999997,29.365016504400000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
497,,RGI2000-v7.0-G-15-13240,1.802649674370000,97.202911068600002,29.376702823500001,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
498,,RGI2000-v7.0-G-15-13241,0.165090767836000,97.194232969500007,29.381642832400001,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
499,,RGI2000-v7.0-G-15-13242,0.552165955822000,97.199908136299996,29.385902520900000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
500,,RGI2000-v7.0-G-15-13243,0.351764368335000,97.204756985800003,29.399016632199999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
501,,RGI2000-v7.0-G-15-13244,4.387432068940000,97.191273057100005,29.407183106000002,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
502,,RGI2000-v7.0-G-15-13245,0.170193687687000,97.160096595900001,29.397100010300001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
503,,RGI2000-v7.0-G-15-13246,0.979002603866000,97.159526664799998,29.408973580400001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
504,,RGI2000-v7.0-G-15-13247,0.394997886461000,97.179143902600003,29.403918640400001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
505,,RGI2000-v7.0-G-15-13248,0.156121993754000,97.177596817899996,29.407830657600002,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
506,,RGI2000-v7.0-G-15-13249,0.075119954934300,97.187619355400003,29.412192295800001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
507,,RGI2000-v7.0-G-15-13250,4.350680407140000,97.190838912000004,29.424280074199999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
508,,RGI2000-v7.0-G-15-13251,1.428669920390000,97.190743862600002,29.431155003499999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
509,,RGI2000-v7.0-G-15-13252,3.921646906340000,97.211967774700000,29.429212988500002,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
510,,RGI2000-v7.0-G-15-13253,0.348652199393000,97.215556244100000,29.445046880800000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
511,,RGI2000-v7.0-G-15-13254,2.078045194020000,97.226608056800004,29.444798185100002,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
512,,RGI2000-v7.0-G-15-13255,0.241622438869000,97.234588141800003,29.459459655300002,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
513,,RGI2000-v7.0-G-15-13256,0.203897034568000,97.232159337599995,29.466876798600001,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
514,,RGI2000-v7.0-G-15-13257,0.196111924766000,97.229630843099997,29.469079237399999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
515,,RGI2000-v7.0-G-15-13258,0.086068291045700,97.227440355799999,29.470265780199998,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
516,,RGI2000-v7.0-G-15-13259,1.368697465660000,97.218126469599994,29.482502325399999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
517,,RGI2000-v7.0-G-15-13260,0.261691507569000,97.212063984200000,29.472276057700000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
518,,RGI2000-v7.0-G-15-13261,2.124414868840000,97.192245896200006,29.477614121399998,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
519,,RGI2000-v7.0-G-15-13262,2.034657478810000,97.184084067800001,29.470742303700000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
520,,RGI2000-v7.0-G-15-13263,1.896247990150000,97.165958102900007,29.460590680599999,1,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
521,,RGI2000-v7.0-G-15-13264,0.185122472657000,97.159846885099995,29.436123552200002,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
522,,RGI2000-v7.0-G-15-13265,0.451580392311000,97.156213743199999,29.429454427700001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
523,,RGI2000-v7.0-G-15-13266,0.704221202767000,97.160280617100000,29.418145644100001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
524,,RGI2000-v7.0-G-15-13267,0.012580665546600,97.151283927400002,29.450939994199999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
525,,RGI2000-v7.0-G-15-13268,0.031608973934900,97.151129204800000,29.476407818300000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
526,,RGI2000-v7.0-G-15-13269,0.181059368204000,97.171859004100000,29.490273435100001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
527,,RGI2000-v7.0-G-15-13270,0.047754217397100,97.151096981400002,29.508838807800000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
528,,RGI2000-v7.0-G-15-13271,0.585520800022000,97.153511946699993,29.526012087100000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
529,,RGI2000-v7.0-G-15-13272,0.298166364731000,97.144308708899999,29.531502929199998,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
530,,RGI2000-v7.0-G-15-13273,6.253574891890000,97.138168968399995,29.513152144599999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
531,,RGI2000-v7.0-G-15-13274,0.130915767997000,97.124635582300002,29.517707182500001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
532,,RGI2000-v7.0-G-15-13275,1.319798533350000,97.136166029199998,29.535755052100001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
533,,RGI2000-v7.0-G-15-13276,0.208725656629000,97.110668766000003,29.491225704400001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
534,,RGI2000-v7.0-G-15-13277,0.249382917242000,97.107536046800007,29.482121724300001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
535,,RGI2000-v7.0-G-15-13278,0.438563905385000,97.111820457099995,29.479477940999999,3,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
536,,RGI2000-v7.0-G-15-13279,2.170158947280000,97.102399977900006,29.493721823100000,1,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
537,,RGI2000-v7.0-G-15-13280,0.505260459776000,97.081196536899995,29.487054076100002,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
538,,RGI2000-v7.0-G-15-13281,0.841307736233000,97.061295691900000,29.480539283999999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
539,,RGI2000-v7.0-G-15-13282,0.194911584325000,97.044403759999994,29.476399516499999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
540,,RGI2000-v7.0-G-15-13283,1.259356281800000,97.065259194999996,29.473773852499999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
541,,RGI2000-v7.0-G-15-13284,0.361427991138000,97.068086364500004,29.463369837199998,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
542,,RGI2000-v7.0-G-15-13285,0.944106202535000,97.075204290100004,29.460362587599999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
543,,RGI2000-v7.0-G-15-13286,0.326302781225000,97.068912391300003,29.469964913799998,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
544,,RGI2000-v7.0-G-15-13287,0.080993715601400,97.078095563000005,29.470049286500000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
545,,RGI2000-v7.0-G-15-13288,0.065728413284200,97.092355487199995,29.452557227600000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
546,,RGI2000-v7.0-G-15-13289,0.335767696369000,97.099695502700001,29.447193439900001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
547,,RGI2000-v7.0-G-15-13290,0.379765906323000,97.083436106199997,29.448234100400001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
548,,RGI2000-v7.0-G-15-13291,0.357673856872000,97.088768786700001,29.431748630700000,3,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
549,,RGI2000-v7.0-G-15-13292,1.118206987600000,97.106835728700005,29.442709730600001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
550,,RGI2000-v7.0-G-15-13293,0.302407493659000,97.076046114600004,29.429499676799999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
551,,RGI2000-v7.0-G-15-13294,0.607464928155000,97.073441170899997,29.426798727800001,2,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
552,,RGI2000-v7.0-G-15-13295,0.101393388430000,97.064377229399994,29.435728062100001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
553,,RGI2000-v7.0-G-15-13296,4.118011835890000,97.084516721000000,29.458446904399999,3,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
554,,RGI2000-v7.0-G-15-13297,0.079043038254300,97.059570605100006,29.443322204499999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
555,,RGI2000-v7.0-G-15-13298,0.127920797683000,97.056473832099996,29.439896930400000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
556,,RGI2000-v7.0-G-15-13299,0.140146513410000,97.048587311299997,29.439406688700000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
557,,RGI2000-v7.0-G-15-13300,1.225636107200000,97.044161321499999,29.453199307300000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
558,,RGI2000-v7.0-G-15-13301,0.121443567098000,97.040992478500002,29.447720889500001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
559,,RGI2000-v7.0-G-15-13302,2.532621415520000,97.034599356300006,29.472227829400001,3,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
560,,RGI2000-v7.0-G-15-13303,0.049552380314100,97.010334692499995,29.475116988500002,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
561,,RGI2000-v7.0-G-15-13304,0.075937644101500,97.010535572600006,29.479093177199999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
562,,RGI2000-v7.0-G-15-13305,0.861157692642000,97.016197087999998,29.489041867299999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
563,,RGI2000-v7.0-G-15-13306,2.195188905290000,96.978641760299993,29.500184850099998,1,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
564,,RGI2000-v7.0-G-15-13307,0.527335562662000,96.965019242099999,29.496607792700001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
565,,RGI2000-v7.0-G-15-13308,0.035820321645500,96.948848397600003,29.480690909700002,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
566,,RGI2000-v7.0-G-15-13309,2.538447254120000,96.940494310999995,29.477837075099998,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
567,,RGI2000-v7.0-G-15-13310,0.098974139239900,96.958745693799997,29.470823605000000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
568,,RGI2000-v7.0-G-15-13311,0.503148661727000,96.963740871499994,29.462090748000001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
569,,RGI2000-v7.0-G-15-13312,0.156362132554000,96.959880285699995,29.455024424600001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
570,,RGI2000-v7.0-G-15-13313,0.110597608887000,96.959206182499997,29.454261726399999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
571,,RGI2000-v7.0-G-15-13314,0.161961331189000,96.951737241999993,29.455338111700001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
572,,RGI2000-v7.0-G-15-13315,0.361747847816000,96.959298101399995,29.446068216800001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
573,,RGI2000-v7.0-G-15-13316,0.615724724109000,96.940701331699998,29.445780076399998,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
574,,RGI2000-v7.0-G-15-13317,0.188274655434000,96.933556678900004,29.440917090500001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
575,,RGI2000-v7.0-G-15-13318,0.189606042020000,96.929730384099997,29.435165707500001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
576,,RGI2000-v7.0-G-15-13319,0.076861293385400,96.925861356400006,29.433170718300001,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
577,,RGI2000-v7.0-G-15-13320,0.387172907797000,96.943869933000002,29.432172776400002,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
578,,RGI2000-v7.0-G-15-13321,0.092252386649500,96.934925291799999,29.455014561799999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
579,,RGI2000-v7.0-G-15-13322,0.057983374919000,96.925496829099998,29.470662022700001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
580,,RGI2000-v7.0-G-15-13323,0.035967948087000,96.953257434999998,29.520180628999999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
581,,RGI2000-v7.0-G-15-13324,0.320940533452000,96.960218593999997,29.519324793599999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
582,,RGI2000-v7.0-G-15-13325,0.180421922772000,96.968732393200000,29.521211310900000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
583,,RGI2000-v7.0-G-15-13326,1.394846273400000,96.980076557499999,29.533409589300000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
584,,RGI2000-v7.0-G-15-13327,0.116689133554000,96.985718941499997,29.529034797800001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
585,,RGI2000-v7.0-G-15-13328,0.017151045635300,96.989443208300003,29.525412585400002,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
586,,RGI2000-v7.0-G-15-13329,1.303347103790000,96.995838936400006,29.517920735600001,3,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
587,,RGI2000-v7.0-G-15-13330,0.070368230595800,96.974630657199995,29.536152617799999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
588,,RGI2000-v7.0-G-15-13331,0.166761907183000,96.967567183200003,29.538971988400000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
589,,RGI2000-v7.0-G-15-13332,0.041757905660000,96.978085652499999,29.542728796999999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
590,,RGI2000-v7.0-G-15-13333,0.028917109210300,97.010434961000001,29.544113865600000,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
591,,RGI2000-v7.0-G-15-13334,0.037509019980100,97.015690946600003,29.535531127900001,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
592,,RGI2000-v7.0-G-15-13335,0.030034339513400,97.015785143499997,29.522849038899999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
593,,RGI2000-v7.0-G-15-13336,0.324636015698000,96.977517982099997,29.435368589399999,0,LE07_L1TP_134039_20000716_20200917_02_T1,7/16/2000 0:00:00
594,,RGI2000-v7.0-G-15-13337,0.036412289389700,96.977723756000003,29.432705085399999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
595,,RGI2000-v7.0-G-15-13338,0.052399046387900,96.925930824100007,29.405477795400000,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
596,,RGI2000-v7.0-G-15-13339,0.046034637196100,96.925815689000004,29.399106497199998,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
597,,RGI2000-v7.0-G-15-13340,0.050936491890500,96.918111908200004,29.404835709099999,0,LE07_L1TP_134040_20011023_20200917_02_T1,10/23/2001 0:00:00
598,,RGI2000-v7.0-G-15-13678,0.017322901552100,97.658313587099997,28.401133136700000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
599,,RGI2000-v7.0-G-15-13679,0.031150691840600,97.662214462999998,28.408181320899999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
600,,RGI2000-v7.0-G-15-13680,0.014061308538500,97.666699459499995,28.409110105400000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
601,,RGI2000-v7.0-G-15-13681,0.015229174250400,97.668591303800000,28.409395014499999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
602,,RGI2000-v7.0-G-15-13682,0.020748178033900,97.671944360200001,28.409158419400001,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
603,,RGI2000-v7.0-G-15-13683,0.031494595367900,97.662445992800002,28.382779523100002,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
604,,RGI2000-v7.0-G-15-13684,0.084597906669400,97.710271030599998,28.384255735299998,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
605,,RGI2000-v7.0-G-15-13685,0.105386552385000,97.711273424900000,28.397481446299999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
606,,RGI2000-v7.0-G-15-13686,1.097810066790000,97.725763404000006,28.399679809399998,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
607,,RGI2000-v7.0-G-15-13687,0.114649195631000,97.726997388200004,28.385811761599999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
608,,RGI2000-v7.0-G-15-13688,0.719080729870000,97.747910363200006,28.404984605799999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
609,,RGI2000-v7.0-G-15-13689,0.092286296612000,97.750306218299997,28.398206517799998,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
610,,RGI2000-v7.0-G-15-13690,0.083065020613400,97.743446394100005,28.407697655200000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
611,,RGI2000-v7.0-G-15-13691,0.070443300852700,97.741629926300007,28.415464786299999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
612,,RGI2000-v7.0-G-15-13692,0.241652957062000,97.745066503299995,28.421142131700002,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
613,,RGI2000-v7.0-G-15-13693,0.104159451174000,97.736387984399997,28.412435904399999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
614,,RGI2000-v7.0-G-15-13694,0.042565753346400,97.734889812700004,28.410866117000001,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
615,,RGI2000-v7.0-G-15-13695,0.410349439009000,97.731355483800002,28.440101267500001,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
616,,RGI2000-v7.0-G-15-13696,0.105872712138000,97.733203369199998,28.440646595000000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
617,,RGI2000-v7.0-G-15-13697,0.097764205560300,97.744108358000005,28.452206536300000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
618,,RGI2000-v7.0-G-15-13698,0.014832101254000,97.738336256699995,28.452510338800000,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
619,,RGI2000-v7.0-G-15-13699,0.124298516162000,97.729783161399993,28.453981827900002,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
620,,RGI2000-v7.0-G-15-13700,0.048726267905300,97.725816922500002,28.451323745700002,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
621,,RGI2000-v7.0-G-15-13701,0.022728468625900,97.741806463399996,28.459957654499998,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
622,,RGI2000-v7.0-G-15-13702,0.189898892895000,97.732351651499997,28.464552955199999,0,LT05_L1TP_133040_20001005_20200906_02_T1,10/5/2000 0:00:00
